1.81313	0.607299	6.83547	3.66781	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	6.83547	3.66781	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	6.9352	3.66052	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	7.03265	3.63806	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	7.12882	3.61066	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	7.22341	3.57822	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	7.31916	3.54937	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	7.41534	3.52198	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	7.51116	3.49338	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	7.60594	3.4615	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	7.69675	3.41963	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	7.76965	3.35117	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	7.84423	3.28455	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	7.93202	3.23667	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	8.02818	3.20923	2.11042	1.55156	1.1203	0.819728	6.83547	3.66781	
1.89466	0.549394	7.93202	3.23667	6.92111	1.23124	1.89466	0.549394	7.93202	3.23667	
1.98792	0.585491	7.93202	3.23667	6.92111	1.23124	1.89466	0.549394	7.93202	3.23667	
2.06787	0.645557	7.93202	3.23667	6.92111	1.23124	1.89466	0.549394	7.93202	3.23667	
2.14688	0.706854	7.93202	3.23667	6.92111	1.23124	1.89466	0.549394	7.93202	3.23667	
2.23059	0.761556	7.93202	3.23667	6.92111	1.23124	1.89466	0.549394	7.93202	3.23667	
2.32371	0.798011	7.93202	3.23667	6.92111	1.23124	1.89466	0.549394	7.93202	3.23667	
2.42371	0.79867	7.93202	3.23667	6.92111	1.23124	1.89466	0.549394	7.93202	3.23667	
2.52159	0.819165	7.93202	3.23667	6.92111	1.23124	1.89466	0.549394	7.93202	3.23667	
2.59739	0.753949	7.93202	3.23667	6.92111	1.23124	1.89466	0.549394	7.93202	3.23667	
2.63047	0.848321	7.93202	3.23667	6.92111	1.23124	1.89466	0.549394	7.93202	3.23667	
2.63047	0.848321	8.02688	3.20503	6.92111	1.23124	1.89466	0.549394	7.93202	3.23667	
2.63047	0.848321	6.83547	3.66781	4.49843	4.90201	2.63047	0.848321	6.83547	3.66781	
2.63066	0.748321	6.83547	3.66781	4.49843	4.90201	2.63047	0.848321	6.83547	3.66781	
2.62674	0.648398	6.83547	3.66781	4.49843	4.90201	2.63047	0.848321	6.83547	3.66781	
2.6067	0.550427	6.83547	3.66781	4.49843	4.90201	2.63047	0.848321	6.83547	3.66781	
2.56349	0.460245	6.83547	3.66781	4.49843	4.90201	2.63047	0.848321	6.83547	3.66781	
2.49979	0.383156	6.83547	3.66781	4.49843	4.90201	2.63047	0.848321	6.83547	3.66781	
2.42293	0.319187	6.83547	3.66781	4.49843	4.90201	2.63047	0.848321	6.83547	3.66781	
2.33799	0.266402	6.83547	3.66781	4.49843	4.90201	2.63047	0.848321	6.83547	3.66781	
2.24737	0.224137	6.83547	3.66781	4.49843	4.90201	2.63047	0.848321	6.83547	3.66781	
2.15171	0.194997	6.83547	3.66781	4.49843	4.90201	2.63047	0.848321	6.83547	3.66781	
2.05171	0.196075	6.83547	3.66781	4.49843	4.90201	2.63047	0.848321	6.83547	3.66781	
2.05171	0.196075	6.93492	3.67828	4.49843	4.90201	2.63047	0.848321	6.83547	3.66781	
2.63047	0.848321	7.03367	3.67713	7.73608	6.97116	2.63047	0.848321	7.03367	3.67713	
2.62955	0.748325	7.03367	3.67713	7.73608	6.97116	2.63047	0.848321	7.03367	3.67713	
2.60186	0.652234	7.03367	3.67713	7.73608	6.97116	2.63047	0.848321	7.03367	3.67713	
2.52979	0.582912	7.03367	3.67713	7.73608	6.97116	2.63047	0.848321	7.03367	3.67713	
2.43935	0.540248	7.03367	3.67713	7.73608	6.97116	2.63047	0.848321	7.03367	3.67713	
2.34527	0.506342	7.03367	3.67713	7.73608	6.97116	2.63047	0.848321	7.03367	3.67713	
2.25054	0.474296	7.03367	3.67713	7.73608	6.97116	2.63047	0.848321	7.03367	3.67713	
2.15621	0.44111	7.03367	3.67713	7.73608	6.97116	2.63047	0.848321	7.03367	3.67713	
2.0641	0.402176	7.03367	3.67713	7.73608	6.97116	2.63047	0.848321	7.03367	3.67713	
1.98797	0.33734	7.03367	3.67713	7.73608	6.97116	2.63047	0.848321	7.03367	3.67713	
2.07818	0.29419	7.03367	3.67713	7.73608	6.97116	2.63047	0.848321	7.03367	3.67713	
2.07818	0.29419	6.95151	3.62011	7.73608	6.97116	2.63047	0.848321	7.03367	3.67713	
2.07818	0.29419	6.85304	3.63754	7.73608	6.97116	2.63047	0.848321	7.03367	3.67713	
2.07818	0.29419	6.75317	3.64249	7.73608	6.97116	2.63047	0.848321	7.03367	3.67713	
2.63047	0.848321	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
2.62963	0.748325	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
2.61606	0.649249	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
2.57914	0.556317	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
2.52119	0.474819	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
2.45004	0.404553	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
2.3711	0.343158	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
2.28734	0.288537	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
2.20039	0.239146	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
2.11114	0.19404	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
2.01967	0.15361	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
1.9197	0.156052	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
1.82236	0.133163	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
1.72292	0.143759	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
1.62413	0.128288	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
1.52413	0.126981	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
1.42707	0.102919	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
1.32921	0.123476	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
1.29633	0.0290335	6.83547	3.66781	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
1.29633	0.0290335	6.73993	3.69734	2.44026	7.34812	2.63047	0.848321	6.83547	3.66781	
1.29929	0.890214	6.83547	3.66781	1.60039	5.44597	1.29929	0.890214	6.83547	3.66781	
1.29141	0.790526	6.83547	3.66781	1.60039	5.44597	1.29929	0.890214	6.83547	3.66781	
1.29141	0.790526	6.93547	3.66777	1.60039	5.44597	1.29929	0.890214	6.83547	3.66781	
1.29141	0.790526	7.03451	3.65391	1.60039	5.44597	1.29929	0.890214	6.83547	3.66781	
1.29141	0.790526	7.13429	3.6604	1.60039	5.44597	1.29929	0.890214	6.83547	3.66781	
1.29141	0.790526	7.11428	3.75838	1.60039	5.44597	1.29929	0.890214	6.83547	3.66781	
1.29141	0.790526	7.19301	3.82004	1.60039	5.44597	1.29929	0.890214	6.83547	3.66781	
1.29141	0.790526	7.10549	3.86842	1.60039	5.44597	1.29929	0.890214	6.83547	3.66781	
1.29141	0.790526	7.18758	3.92554	1.60039	5.44597	1.29929	0.890214	6.83547	3.66781	
1.50034	0.84319	6.83547	3.66781	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
1.47045	0.747764	6.83547	3.66781	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
1.47045	0.747764	6.93537	3.66338	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
1.47045	0.747764	7.03245	3.63937	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
1.47045	0.747764	7.12824	3.61066	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
1.47045	0.747764	7.21439	3.55989	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
1.47045	0.747764	7.15037	3.48306	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
1.47045	0.747764	7.17323	3.38571	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
1.47045	0.747764	7.10392	3.31363	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
1.47045	0.747764	7.14697	3.22337	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
1.47045	0.747764	7.0857	3.14434	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
1.47045	0.747764	7.16205	3.07976	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
1.47045	0.747764	7.10684	2.99638	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
1.47045	0.747764	7.20664	2.99013	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
1.47045	0.747764	7.15998	2.90168	1.95856	2.51985	1.50034	0.84319	6.83547	3.66781	
2.63047	0.848321	7.82992	3.303	7.79955	3.28574	2.63047	0.848321	7.82992	3.303	
2.63239	0.74834	7.82992	3.303	7.79955	3.28574	2.63047	0.848321	7.82992	3.303	
2.62548	0.648579	7.82992	3.303	7.79955	3.28574	2.63047	0.848321	7.82992	3.303	
2.5475	0.585977	7.82992	3.303	7.79955	3.28574	2.63047	0.848321	7.82992	3.303	
2.5475	0.585977	7.79955	3.28574	7.79955	3.28574	2.63047	0.848321	7.82992	3.303	
2.63047	0.848321	6.83547	3.66781	2.20808	3.23008	2.63047	0.848321	6.83547	3.66781	
2.55068	0.788043	6.83547	3.66781	2.20808	3.23008	2.63047	0.848321	6.83547	3.66781	
2.52	0.883221	6.83547	3.66781	2.20808	3.23008	2.63047	0.848321	6.83547	3.66781	
2.52	0.883221	6.93543	3.66502	2.20808	3.23008	2.63047	0.848321	6.83547	3.66781	
2.52	0.883221	7.02985	3.63208	2.20808	3.23008	2.63047	0.848321	6.83547	3.66781	
2.52	0.883221	7.12434	3.59934	2.20808	3.23008	2.63047	0.848321	6.83547	3.66781	
1.29929	0.890214	6.83547	3.66781	0.869167	5.44328	1.29929	0.890214	6.83547	3.66781	
1.25443	0.800845	6.83547	3.66781	0.869167	5.44328	1.29929	0.890214	6.83547	3.66781	
1.25443	0.800845	6.93547	3.66703	0.869167	5.44328	1.29929	0.890214	6.83547	3.66781	
1.25443	0.800845	7.03479	3.65541	0.869167	5.44328	1.29929	0.890214	6.83547	3.66781	
1.25443	0.800845	7.13452	3.64803	0.869167	5.44328	1.29929	0.890214	6.83547	3.66781	
1.25443	0.800845	7.23437	3.64268	0.869167	5.44328	1.29929	0.890214	6.83547	3.66781	
1.25443	0.800845	7.33397	3.63371	0.869167	5.44328	1.29929	0.890214	6.83547	3.66781	
1.25443	0.800845	7.43235	3.61576	0.869167	5.44328	1.29929	0.890214	6.83547	3.66781	
1.25443	0.800845	7.38144	3.52969	0.869167	5.44328	1.29929	0.890214	6.83547	3.66781	
1.25443	0.800845	7.47459	3.49331	0.869167	5.44328	1.29929	0.890214	6.83547	3.66781	
2.63047	0.848321	6.83547	3.66781	4.62612	5.19083	2.63047	0.848321	6.83547	3.66781	
2.6308	0.748322	6.83547	3.66781	4.62612	5.19083	2.63047	0.848321	6.83547	3.66781	
2.62564	0.648455	6.83547	3.66781	4.62612	5.19083	2.63047	0.848321	6.83547	3.66781	
2.60214	0.551255	6.83547	3.66781	4.62612	5.19083	2.63047	0.848321	6.83547	3.66781	
2.55385	0.463689	6.83547	3.66781	4.62612	5.19083	2.63047	0.848321	6.83547	3.66781	
2.48565	0.390559	6.83547	3.66781	4.62612	5.19083	2.63047	0.848321	6.83547	3.66781	
2.40575	0.330417	6.83547	3.66781	4.62612	5.19083	2.63047	0.848321	6.83547	3.66781	
2.31911	0.280479	6.83547	3.66781	4.62612	5.19083	2.63047	0.848321	6.83547	3.66781	
2.22799	0.239298	6.83547	3.66781	4.62612	5.19083	2.63047	0.848321	6.83547	3.66781	
2.13313	0.207654	6.83547	3.66781	4.62612	5.19083	2.63047	0.848321	6.83547	3.66781	
2.03379	0.196148	6.83547	3.66781	4.62612	5.19083	2.63047	0.848321	6.83547	3.66781	
2.03379	0.196148	6.93334	3.68835	4.62612	5.19083	2.63047	0.848321	6.83547	3.66781	
2.63047	0.848321	7.18758	3.92554	7.62743	4.70254	2.63047	0.848321	7.18758	3.92554	
2.63122	0.748324	7.18758	3.92554	7.62743	4.70254	2.63047	0.848321	7.18758	3.92554	
2.61712	0.649323	7.18758	3.92554	7.62743	4.70254	2.63047	0.848321	7.18758	3.92554	
2.55971	0.567443	7.18758	3.92554	7.62743	4.70254	2.63047	0.848321	7.18758	3.92554	
2.46505	0.53521	7.18758	3.92554	7.62743	4.70254	2.63047	0.848321	7.18758	3.92554	
2.3675	0.513198	7.18758	3.92554	7.62743	4.70254	2.63047	0.848321	7.18758	3.92554	
2.27282	0.481029	7.18758	3.92554	7.62743	4.70254	2.63047	0.848321	7.18758	3.92554	
2.18049	0.442613	7.18758	3.92554	7.62743	4.70254	2.63047	0.848321	7.18758	3.92554	
2.09652	0.388315	7.18758	3.92554	7.62743	4.70254	2.63047	0.848321	7.18758	3.92554	
2.09652	0.388315	7.12324	4.0021	7.62743	4.70254	2.63047	0.848321	7.18758	3.92554	
2.09652	0.388315	7.05431	4.07454	7.62743	4.70254	2.63047	0.848321	7.18758	3.92554	
2.09652	0.388315	6.97478	4.13517	7.62743	4.70254	2.63047	0.848321	7.18758	3.92554	
2.09652	0.388315	6.88088	4.16955	7.62743	4.70254	2.63047	0.848321	7.18758	3.92554	
2.09652	0.388315	6.78115	4.17683	7.62743	4.70254	2.63047	0.848321	7.18758	3.92554	
2.52	0.883221	6.83547	3.66781	1.99127	3.5775	2.52	0.883221	6.83547	3.66781	
2.51503	0.783345	6.83547	3.66781	1.99127	3.5775	2.52	0.883221	6.83547	3.66781	
2.51503	0.783345	6.93544	3.66532	1.99127	3.5775	2.52	0.883221	6.83547	3.66781	
2.51503	0.783345	7.03265	3.64185	1.99127	3.5775	2.52	0.883221	6.83547	3.66781	
2.51503	0.783345	7.12922	3.61591	1.99127	3.5775	2.52	0.883221	6.83547	3.66781	
1.19977	0.880428	6.83547	3.66781	0.930204	2.91513	1.19977	0.880428	6.83547	3.66781	
1.22324	0.977635	6.83547	3.66781	0.930204	2.91513	1.19977	0.880428	6.83547	3.66781	
1.22324	0.977635	6.93536	3.66316	0.930204	2.91513	1.19977	0.880428	6.83547	3.66781	
1.22324	0.977635	7.03408	3.64718	0.930204	2.91513	1.19977	0.880428	6.83547	3.66781	
1.22324	0.977635	7.13208	3.62731	0.930204	2.91513	1.19977	0.880428	6.83547	3.66781	
1.22324	0.977635	7.22961	3.60519	0.930204	2.91513	1.19977	0.880428	6.83547	3.66781	
1.22324	0.977635	7.32678	3.58159	0.930204	2.91513	1.19977	0.880428	6.83547	3.66781	
1.22324	0.977635	7.42355	3.55636	0.930204	2.91513	1.19977	0.880428	6.83547	3.66781	
0.0349595	0.667559	6.83547	3.66781	0.247322	1.56011	0.0349595	0.667559	6.83547	3.66781	
-0.0445769	0.728172	6.83547	3.66781	0.247322	1.56011	0.0349595	0.667559	6.83547	3.66781	
-0.0445769	0.728172	6.93397	3.65053	0.247322	1.56011	0.0349595	0.667559	6.83547	3.66781	
-0.0445769	0.728172	7.03299	3.6366	0.247322	1.56011	0.0349595	0.667559	6.83547	3.66781	
-0.0445769	0.728172	7.1317	3.62058	0.247322	1.56011	0.0349595	0.667559	6.83547	3.66781	
-0.0445769	0.728172	7.2303	3.60393	0.247322	1.56011	0.0349595	0.667559	6.83547	3.66781	
-0.0445769	0.728172	7.32883	3.58685	0.247322	1.56011	0.0349595	0.667559	6.83547	3.66781	
-0.0445769	0.728172	7.42737	3.56978	0.247322	1.56011	0.0349595	0.667559	6.83547	3.66781	
-0.0445769	0.728172	7.52598	3.55321	0.247322	1.56011	0.0349595	0.667559	6.83547	3.66781	
-0.0445769	0.728172	7.62478	3.53773	0.247322	1.56011	0.0349595	0.667559	6.83547	3.66781	
-0.0445769	0.728172	7.72384	3.52403	0.247322	1.56011	0.0349595	0.667559	6.83547	3.66781	
-0.0445769	0.728172	7.82317	3.51251	0.247322	1.56011	0.0349595	0.667559	6.83547	3.66781	
-0.0445769	0.728172	7.92245	3.50051	0.247322	1.56011	0.0349595	0.667559	6.83547	3.66781	
-0.0445769	0.728172	8.01994	3.47825	0.247322	1.56011	0.0349595	0.667559	6.83547	3.66781	
2.63047	0.848321	7.10392	3.31363	6.92721	3.25034	2.63047	0.848321	7.10392	3.31363	
2.63231	0.748338	7.10392	3.31363	6.92721	3.25034	2.63047	0.848321	7.10392	3.31363	
2.63181	0.64834	7.10392	3.31363	6.92721	3.25034	2.63047	0.848321	7.10392	3.31363	
2.60737	0.551372	7.10392	3.31363	6.92721	3.25034	2.63047	0.848321	7.10392	3.31363	
2.60737	0.551372	7.20124	3.33663	6.92721	3.25034	2.63047	0.848321	7.10392	3.31363	
2.60737	0.551372	7.29873	3.35886	6.92721	3.25034	2.63047	0.848321	7.10392	3.31363	
2.63047	0.848321	6.83547	3.66781	3.98962	3.70348	2.63047	0.848321	6.83547	3.66781	
2.62901	0.748332	6.83547	3.66781	3.98962	3.70348	2.63047	0.848321	6.83547	3.66781	
2.62744	0.648344	6.83547	3.66781	3.98962	3.70348	2.63047	0.848321	6.83547	3.66781	
2.61354	0.549316	6.83547	3.66781	3.98962	3.70348	2.63047	0.848321	6.83547	3.66781	
2.57717	0.456162	6.83547	3.66781	3.98962	3.70348	2.63047	0.848321	6.83547	3.66781	
2.52124	0.373271	6.83547	3.66781	3.98962	3.70348	2.63047	0.848321	6.83547	3.66781	
2.45649	0.297059	6.83547	3.66781	3.98962	3.70348	2.63047	0.848321	6.83547	3.66781	
2.40967	0.208699	6.83547	3.66781	3.98962	3.70348	2.63047	0.848321	6.83547	3.66781	
2.4266	0.110143	6.83547	3.66781	3.98962	3.70348	2.63047	0.848321	6.83547	3.66781	
2.42642	0.0101427	6.83547	3.66781	3.98962	3.70348	2.63047	0.848321	6.83547	3.66781	
2.42642	0.0101427	6.93546	3.66912	3.98962	3.70348	2.63047	0.848321	6.83547	3.66781	
2.42642	0.0101427	6.99925	3.5921	3.98962	3.70348	2.63047	0.848321	6.83547	3.66781	
0.210086	0.572521	7.10684	2.99638	0.11597	0.36256	0.210086	0.572521	7.10684	2.99638	
0.120686	0.527713	7.10684	2.99638	0.11597	0.36256	0.210086	0.572521	7.10684	2.99638	
0.0822125	0.435411	7.10684	2.99638	0.11597	0.36256	0.210086	0.572521	7.10684	2.99638	
0.11597	0.36256	7.10684	2.99638	0.11597	0.36256	0.210086	0.572521	7.10684	2.99638	
0.11597	0.36256	7.19385	3.04568	0.11597	0.36256	0.210086	0.572521	7.10684	2.99638	
0.11597	0.36256	7.28883	3.07697	0.11597	0.36256	0.210086	0.572521	7.10684	2.99638	
0.11597	0.36256	7.38723	3.09479	0.11597	0.36256	0.210086	0.572521	7.10684	2.99638	
0.11597	0.36256	7.48677	3.10432	0.11597	0.36256	0.210086	0.572521	7.10684	2.99638	
0.11597	0.36256	7.58668	3.10864	0.11597	0.36256	0.210086	0.572521	7.10684	2.99638	
0.11597	0.36256	7.68668	3.10903	0.11597	0.36256	0.210086	0.572521	7.10684	2.99638	
0.11597	0.36256	7.78659	3.10493	0.11597	0.36256	0.210086	0.572521	7.10684	2.99638	
0.11597	0.36256	7.88594	3.09351	0.11597	0.36256	0.210086	0.572521	7.10684	2.99638	
0.11597	0.36256	7.98366	3.07229	0.11597	0.36256	0.210086	0.572521	7.10684	2.99638	
2.52	0.883221	6.83547	3.66781	1.9505	3.91736	2.52	0.883221	6.83547	3.66781	
2.51478	0.783357	6.83547	3.66781	1.9505	3.91736	2.52	0.883221	6.83547	3.66781	
2.51478	0.783357	6.93545	3.66577	1.9505	3.91736	2.52	0.883221	6.83547	3.66781	
2.51478	0.783357	7.03322	3.64477	1.9505	3.91736	2.52	0.883221	6.83547	3.66781	
2.51478	0.783357	7.13124	3.62497	1.9505	3.91736	2.52	0.883221	6.83547	3.66781	
2.63047	0.848321	7.10684	2.99638	4.68154	1.83013	2.63047	0.848321	7.10684	2.99638	
2.63261	0.748344	7.10684	2.99638	4.68154	1.83013	2.63047	0.848321	7.10684	2.99638	
2.72074	0.795597	7.10684	2.99638	4.68154	1.83013	2.63047	0.848321	7.10684	2.99638	
2.73101	0.696126	7.10684	2.99638	4.68154	1.83013	2.63047	0.848321	7.10684	2.99638	
2.73101	0.696126	7.05139	2.91316	4.68154	1.83013	2.63047	0.848321	7.10684	2.99638	
2.63047	0.848321	6.88088	4.16955	4.7875	5.82025	2.63047	0.848321	6.88088	4.16955	
2.63086	0.748322	6.88088	4.16955	4.7875	5.82025	2.63047	0.848321	6.88088	4.16955	
2.62263	0.648661	6.88088	4.16955	4.7875	5.82025	2.63047	0.848321	6.88088	4.16955	
2.59151	0.553628	6.88088	4.16955	4.7875	5.82025	2.63047	0.848321	6.88088	4.16955	
2.5339	0.471889	6.88088	4.16955	4.7875	5.82025	2.63047	0.848321	6.88088	4.16955	
2.45899	0.40564	6.88088	4.16955	4.7875	5.82025	2.63047	0.848321	6.88088	4.16955	
2.37524	0.351002	6.88088	4.16955	4.7875	5.82025	2.63047	0.848321	6.88088	4.16955	
2.28673	0.304467	6.88088	4.16955	4.7875	5.82025	2.63047	0.848321	6.88088	4.16955	
2.19536	0.263823	6.88088	4.16955	4.7875	5.82025	2.63047	0.848321	6.88088	4.16955	
2.10218	0.227526	6.88088	4.16955	4.7875	5.82025	2.63047	0.848321	6.88088	4.16955	
2.00849	0.192571	6.88088	4.16955	4.7875	5.82025	2.63047	0.848321	6.88088	4.16955	
2.00849	0.192571	6.78155	4.18109	4.7875	5.82025	2.63047	0.848321	6.88088	4.16955	
2.52	0.883221	6.83547	3.66781	2.81893	2.62166	2.52	0.883221	6.83547	3.66781	
2.51981	0.783221	6.83547	3.66781	2.81893	2.62166	2.52	0.883221	6.83547	3.66781	
2.51981	0.783221	6.9354	3.66419	2.81893	2.62166	2.52	0.883221	6.83547	3.66781	
2.51981	0.783221	6.89647	3.57209	2.81893	2.62166	2.52	0.883221	6.83547	3.66781	
2.51981	0.783221	6.99351	3.54794	2.81893	2.62166	2.52	0.883221	6.83547	3.66781	
2.51981	0.783221	7.08774	3.51446	2.81893	2.62166	2.52	0.883221	6.83547	3.66781	
2.72074	0.795597	6.88088	4.16955	5.54802	5.57414	2.72074	0.795597	6.88088	4.16955	
2.71594	0.695713	6.88088	4.16955	5.54802	5.57414	2.72074	0.795597	6.88088	4.16955	
2.69009	0.59911	6.88088	4.16955	5.54802	5.57414	2.72074	0.795597	6.88088	4.16955	
2.63436	0.516082	6.88088	4.16955	5.54802	5.57414	2.72074	0.795597	6.88088	4.16955	
2.55698	0.452741	6.88088	4.16955	5.54802	5.57414	2.72074	0.795597	6.88088	4.16955	
2.4697	0.403929	6.88088	4.16955	5.54802	5.57414	2.72074	0.795597	6.88088	4.16955	
