3.77185	1.50088	inf	inf	2.70272	1.49492	4.07185	1.4996	
3.67185	1.50103	inf	inf	2.70272	1.49492	4.07185	1.4996	
3.57185	1.50104	inf	inf	2.70272	1.49492	4.07185	1.4996	
3.47185	1.50089	inf	inf	2.70272	1.49492	4.07185	1.4996	
3.37185	1.50059	inf	inf	2.70272	1.49492	4.07185	1.4996	
3.27185	1.50014	inf	inf	2.70272	1.49492	4.07185	1.4996	
3.17185	1.49954	inf	inf	2.70272	1.49492	4.07185	1.4996	
3.07186	1.4988	inf	inf	2.70272	1.49492	4.07185	1.4996	
2.97186	1.49791	inf	inf	2.70272	1.49492	4.07185	1.4996	
2.87187	1.49689	inf	inf	2.70272	1.49492	4.07185	1.4996	
2.77187	1.49576	inf	inf	2.70272	1.49492	4.07185	1.4996	
2.70272	1.49492	inf	inf	2.70272	1.49492	4.07185	1.4996	
inf	inf	4	7	2.70272	1.49492	4	7	
5.06253	2.15605	inf	inf	6.90011	1.30644	5.06253	2.15605	
5.09602	2.06182	inf	inf	6.90011	1.30644	5.06253	2.15605	
5.12781	1.96701	inf	inf	6.90011	1.30644	5.06253	2.15605	
5.15688	1.87133	inf	inf	6.90011	1.30644	5.06253	2.15605	
5.18197	1.77453	inf	inf	6.90011	1.30644	5.06253	2.15605	
5.20177	1.67651	inf	inf	6.90011	1.30644	5.06253	2.15605	
5.21547	1.57745	inf	inf	6.90011	1.30644	5.06253	2.15605	
5.22354	1.47778	inf	inf	6.90011	1.30644	5.06253	2.15605	
5.22768	1.37786	inf	inf	6.90011	1.30644	5.06253	2.15605	
5.22278	1.27798	inf	inf	6.90011	1.30644	5.06253	2.15605	
inf	inf	5.22768	7.24509	6.90011	1.30644	5.22768	7.24509	
5.20177	1.67651	inf	inf	6.55318	1.84869	5.20177	1.67651	
5.29246	1.71864	inf	inf	6.55318	1.84869	5.20177	1.67651	
5.29234	1.81864	inf	inf	6.55318	1.84869	5.20177	1.67651	
5.39051	1.83767	inf	inf	6.55318	1.84869	5.20177	1.67651	
inf	inf	5.22768	7.24509	6.55318	1.84869	5.22768	7.24509	
5.06253	2.15605	inf	inf	4.7748	2.10822	5.06253	2.15605	
4.96379	2.1402	inf	inf	4.7748	2.10822	5.06253	2.15605	
4.86516	2.12371	inf	inf	4.7748	2.10822	5.06253	2.15605	
4.7748	2.10822	inf	inf	4.7748	2.10822	5.06253	2.15605	
inf	inf	4	7	4.7748	2.10822	4	7	
4	4	inf	inf	0.325694	7.89257	4	4	
3.90277	3.97664	inf	inf	0.325694	7.89257	4	4	
3.80545	3.95362	inf	inf	0.325694	7.89257	4	4	
3.70806	3.93091	inf	inf	0.325694	7.89257	4	4	
3.61065	3.90833	inf	inf	0.325694	7.89257	4	4	
3.51339	3.88505	inf	inf	0.325694	7.89257	4	4	
3.41826	3.85424	inf	inf	0.325694	7.89257	4	4	
inf	inf	4.00522	7.19993	0.325694	7.89257	4.00522	7.19993	
inf	inf	3.9259	7.26083	0.325694	7.89257	4.00522	7.19993	
inf	inf	3.84187	7.31504	0.325694	7.89257	4.00522	7.19993	
inf	inf	3.75368	7.36218	0.325694	7.89257	4.00522	7.19993	
inf	inf	3.66196	7.40203	0.325694	7.89257	4.00522	7.19993	
inf	inf	3.56745	7.43469	0.325694	7.89257	4.00522	7.19993	
inf	inf	3.47086	7.46061	0.325694	7.89257	4.00522	7.19993	
inf	inf	3.37288	7.48061	0.325694	7.89257	4.00522	7.19993	
inf	inf	3.27404	7.49578	0.325694	7.89257	4.00522	7.19993	
inf	inf	3.17471	7.50733	0.325694	7.89257	4.00522	7.19993	
inf	inf	3.07513	7.51648	0.325694	7.89257	4.00522	7.19993	
inf	inf	2.97546	7.52459	0.325694	7.89257	4.00522	7.19993	
inf	inf	2.87599	7.53489	0.325694	7.89257	4.00522	7.19993	
2.97186	1.49791	inf	inf	2.93954	2.05255	2.97186	1.49791	
2.98432	1.59713	inf	inf	2.93954	2.05255	2.97186	1.49791	
2.98926	1.69701	inf	inf	2.93954	2.05255	2.97186	1.49791	
2.98678	1.79698	inf	inf	2.93954	2.05255	2.97186	1.49791	
2.97675	1.89647	inf	inf	2.93954	2.05255	2.97186	1.49791	
2.95855	1.9948	inf	inf	2.93954	2.05255	2.97186	1.49791	
2.93954	2.05255	inf	inf	2.93954	2.05255	2.97186	1.49791	
inf	inf	4	7	2.93954	2.05255	4	7	
5.22278	1.27798	inf	inf	7.46312	0.447279	5.22278	1.27798	
5.13731	1.22606	inf	inf	7.46312	0.447279	5.22278	1.27798	
5.08658	1.13988	inf	inf	7.46312	0.447279	5.22278	1.27798	
5.09145	1.04	inf	inf	7.46312	0.447279	5.22278	1.27798	
5.10877	0.941515	inf	inf	7.46312	0.447279	5.22278	1.27798	
5.09589	0.842348	inf	inf	7.46312	0.447279	5.22278	1.27798	
inf	inf	5.22768	7.24509	7.46312	0.447279	5.22768	7.24509	
3.41826	3.85424	inf	inf	1.45341	7.74169	3.41826	3.85424	
3.47336	3.93769	inf	inf	1.45341	7.74169	3.41826	3.85424	
3.50025	4.03401	inf	inf	1.45341	7.74169	3.41826	3.85424	
3.49931	4.13401	inf	inf	1.45341	7.74169	3.41826	3.85424	
3.48278	4.23263	inf	inf	1.45341	7.74169	3.41826	3.85424	
3.46025	4.33006	inf	inf	1.45341	7.74169	3.41826	3.85424	
3.43485	4.42678	inf	inf	1.45341	7.74169	3.41826	3.85424	
3.39216	4.51721	inf	inf	1.45341	7.74169	3.41826	3.85424	
inf	inf	2.87599	7.53489	1.45341	7.74169	2.87599	7.53489	
inf	inf	2.77744	7.55186	1.45341	7.74169	2.87599	7.53489	
inf	inf	2.68029	7.57557	1.45341	7.74169	2.87599	7.53489	
inf	inf	2.58249	7.59641	1.45341	7.74169	2.87599	7.53489	
inf	inf	2.48406	7.61409	1.45341	7.74169	2.87599	7.53489	
inf	inf	2.38522	7.62922	1.45341	7.74169	2.87599	7.53489	
inf	inf	2.28609	7.64239	1.45341	7.74169	2.87599	7.53489	
inf	inf	2.18678	7.65413	1.45341	7.74169	2.87599	7.53489	
inf	inf	2.08736	7.6649	1.45341	7.74169	2.87599	7.53489	
inf	inf	1.98789	7.67515	1.45341	7.74169	2.87599	7.53489	
inf	inf	1.8884	7.68529	1.45341	7.74169	2.87599	7.53489	
inf	inf	1.78895	7.69572	1.45341	7.74169	2.87599	7.53489	
inf	inf	1.68957	7.7069	1.45341	7.74169	2.87599	7.53489	
inf	inf	1.59035	7.71937	1.45341	7.74169	2.87599	7.53489	
inf	inf	1.49142	7.73395	1.45341	7.74169	2.87599	7.53489	
inf	inf	1.45341	7.74169	1.45341	7.74169	2.87599	7.53489	
5.22354	1.47778	inf	inf	5.40617	1.4771	5.22354	1.47778	
5.32354	1.47753	inf	inf	5.40617	1.4771	5.22354	1.47778	
5.40617	1.4771	inf	inf	5.40617	1.4771	5.22354	1.47778	
inf	inf	4	7	5.40617	1.4771	4	7	
4.06722	2.79954	inf	inf	3.70299	2.76473	4.06722	2.79954	
3.96797	2.78737	inf	inf	3.70299	2.76473	4.06722	2.79954	
3.86852	2.77689	inf	inf	3.70299	2.76473	4.06722	2.79954	
3.76889	2.76831	inf	inf	3.70299	2.76473	4.06722	2.79954	
3.70299	2.76473	inf	inf	3.70299	2.76473	4.06722	2.79954	
inf	inf	4	7	3.70299	2.76473	4	7	
2.70272	1.49492	inf	inf	0.294687	1.11771	2.70272	1.49492	
inf	inf	1.49142	7.73395	0.294687	1.11771	1.49142	7.73395	
inf	inf	1.45799	7.6397	0.294687	1.11771	1.49142	7.73395	
inf	inf	1.40035	7.55799	0.294687	1.11771	1.49142	7.73395	
inf	inf	1.31217	7.51082	0.294687	1.11771	1.49142	7.73395	
inf	inf	1.21304	7.49762	0.294687	1.11771	1.49142	7.73395	
inf	inf	1.11581	7.47427	0.294687	1.11771	1.49142	7.73395	
inf	inf	1.01938	7.44779	0.294687	1.11771	1.49142	7.73395	
inf	inf	0.923392	7.41974	0.294687	1.11771	1.49142	7.73395	
inf	inf	0.827519	7.39131	0.294687	1.11771	1.49142	7.73395	
inf	inf	0.731488	7.36341	0.294687	1.11771	1.49142	7.73395	
inf	inf	0.634945	7.33735	0.294687	1.11771	1.49142	7.73395	
inf	inf	0.543958	7.37883	0.294687	1.11771	1.49142	7.73395	
inf	inf	0.480907	7.45645	0.294687	1.11771	1.49142	7.73395	
inf	inf	0.436777	7.54619	0.294687	1.11771	1.49142	7.73395	
inf	inf	0.340772	7.51821	0.294687	1.11771	1.49142	7.73395	
5.39051	1.83767	inf	inf	7.49437	2.41462	5.39051	1.83767	
inf	inf	5.22768	7.24509	7.49437	2.41462	5.22768	7.24509	
2.70272	1.49492	inf	inf	0.609149	1.37358	2.70272	1.49492	
inf	inf	0.634945	7.33735	0.609149	1.37358	0.634945	7.33735	
2.70272	1.49492	inf	inf	0.391858	1.33671	2.70272	1.49492	
inf	inf	0.634945	7.33735	0.391858	1.33671	0.634945	7.33735	
3.41826	3.85424	inf	inf	2.70199	3.40855	3.41826	3.85424	
3.34384	3.78745	inf	inf	2.70199	3.40855	3.41826	3.85424	
3.2671	3.72333	inf	inf	2.70199	3.40855	3.41826	3.85424	
3.18791	3.66226	inf	inf	2.70199	3.40855	3.41826	3.85424	
3.10619	3.60463	inf	inf	2.70199	3.40855	3.41826	3.85424	
3.02182	3.55095	inf	inf	2.70199	3.40855	3.41826	3.85424	
2.93472	3.50181	inf	inf	2.70199	3.40855	3.41826	3.85424	
2.8448	3.45806	inf	inf	2.70199	3.40855	3.41826	3.85424	
2.75191	3.42104	inf	inf	2.70199	3.40855	3.41826	3.85424	
2.70199	3.40855	inf	inf	2.70199	3.40855	3.41826	3.85424	
inf	inf	4	7	2.70199	3.40855	4	7	
inf	inf	3.91026	7.04411	2.70199	3.40855	4	7	
inf	inf	3.81088	7.05529	2.70199	3.40855	4	7	
inf	inf	3.71144	7.04476	2.70199	3.40855	4	7	
inf	inf	3.61158	7.03949	2.70199	3.40855	4	7	
3.39216	4.51721	inf	inf	2.6744	5.34245	3.39216	4.51721	
3.32123	4.5877	inf	inf	2.6744	5.34245	3.39216	4.51721	
3.25229	4.66014	inf	inf	2.6744	5.34245	3.39216	4.51721	
3.18507	4.73417	inf	inf	2.6744	5.34245	3.39216	4.51721	
3.11925	4.80946	inf	inf	2.6744	5.34245	3.39216	4.51721	
3.05452	4.88568	inf	inf	2.6744	5.34245	3.39216	4.51721	
2.99054	4.96254	inf	inf	2.6744	5.34245	3.39216	4.51721	
2.92697	5.03973	inf	inf	2.6744	5.34245	3.39216	4.51721	
2.8635	5.11701	inf	inf	2.6744	5.34245	3.39216	4.51721	
2.7998	5.19409	inf	inf	2.6744	5.34245	3.39216	4.51721	
2.73553	5.2707	inf	inf	2.6744	5.34245	3.39216	4.51721	
2.6744	5.34245	inf	inf	2.6744	5.34245	3.39216	4.51721	
inf	inf	3.61158	7.03949	2.6744	5.34245	3.61158	7.03949	
inf	inf	3.54513	6.96476	2.6744	5.34245	3.61158	7.03949	
inf	inf	3.47303	6.89547	2.6744	5.34245	3.61158	7.03949	
inf	inf	3.39351	6.83483	2.6744	5.34245	3.61158	7.03949	
inf	inf	3.30446	6.78933	2.6744	5.34245	3.61158	7.03949	
inf	inf	3.20692	6.7673	2.6744	5.34245	3.61158	7.03949	
inf	inf	3.10899	6.74707	2.6744	5.34245	3.61158	7.03949	
2.6744	5.34245	inf	inf	2.07843	7.24021	2.6744	5.34245	
inf	inf	2.08736	7.6649	2.07843	7.24021	2.08736	7.6649	
inf	inf	2.08186	7.56505	2.07843	7.24021	2.08736	7.6649	
inf	inf	2.07806	7.46513	2.07843	7.24021	2.08736	7.6649	
inf	inf	2.07634	7.36514	2.07843	7.24021	2.08736	7.6649	
inf	inf	2.07703	7.26514	2.07843	7.24021	2.08736	7.6649	
inf	inf	2.07843	7.24021	2.07843	7.24021	2.08736	7.6649	
5.00157	2.9486	inf	inf	4.8771	2.90829	5.00157	2.9486	
4.90637	2.91798	inf	inf	4.8771	2.90829	5.00157	2.9486	
4.8771	2.90829	inf	inf	4.8771	2.90829	5.00157	2.9486	
inf	inf	4	7	4.8771	2.90829	4	7	
5.06286	2.65582	inf	inf	5.06241	2.63338	5.06286	2.65582	
5.06241	2.63338	inf	inf	5.06241	2.63338	5.06286	2.65582	
inf	inf	4	7	5.06241	2.63338	4	7	
4.80645	4.5091	inf	inf	7.48973	7.20969	4.80645	4.5091	
inf	inf	5.22768	7.24509	7.48973	7.20969	5.22768	7.24509	
2.6744	5.34245	inf	inf	4.19544	7.76537	2.6744	5.34245	
inf	inf	3.9259	7.26083	4.19544	7.76537	3.9259	7.26083	
inf	inf	3.97097	7.3501	4.19544	7.76537	3.9259	7.26083	
inf	inf	4.01744	7.43865	4.19544	7.76537	3.9259	7.26083	
inf	inf	4.065	7.52662	4.19544	7.76537	3.9259	7.26083	
inf	inf	4.11324	7.61421	4.19544	7.76537	3.9259	7.26083	
inf	inf	4.16164	7.70172	4.19544	7.76537	3.9259	7.26083	
inf	inf	4.19544	7.76537	4.19544	7.76537	3.9259	7.26083	
2.6744	5.34245	inf	inf	0.834254	6.42915	2.6744	5.34245	
inf	inf	0.634945	7.33735	0.834254	6.42915	0.634945	7.33735	
inf	inf	0.644622	7.23782	0.834254	6.42915	0.634945	7.33735	
inf	inf	0.661533	7.13926	0.834254	6.42915	0.634945	7.33735	
inf	inf	0.680419	7.04106	0.834254	6.42915	0.634945	7.33735	
inf	inf	0.701137	6.94323	0.834254	6.42915	0.634945	7.33735	
inf	inf	0.723775	6.84582	0.834254	6.42915	0.634945	7.33735	
inf	inf	0.748425	6.74891	0.834254	6.42915	0.634945	7.33735	
inf	inf	0.775122	6.65254	0.834254	6.42915	0.634945	7.33735	
inf	inf	0.801899	6.55619	0.834254	6.42915	0.634945	7.33735	
inf	inf	0.820733	6.45798	0.834254	6.42915	0.634945	7.33735	
inf	inf	0.834254	6.42915	0.834254	6.42915	0.634945	7.33735	
4.80645	4.5091	inf	inf	5.17521	7.71654	4.80645	4.5091	
4.71331	4.54548	inf	inf	5.17521	7.71654	4.80645	4.5091	
4.62314	4.58872	inf	inf	5.17521	7.71654	4.80645	4.5091	
4.53724	4.63993	inf	inf	5.17521	7.71654	4.80645	4.5091	
4.45458	4.69621	inf	inf	5.17521	7.71654	4.80645	4.5091	
4.38442	4.76746	inf	inf	5.17521	7.71654	4.80645	4.5091	
4.4805	4.73972	inf	inf	5.17521	7.71654	4.80645	4.5091	
inf	inf	5.13213	7.27458	5.17521	7.71654	5.13213	7.27458	
inf	inf	5.1229	7.37415	5.17521	7.71654	5.13213	7.27458	
inf	inf	5.12328	7.47415	5.17521	7.71654	5.13213	7.27458	
inf	inf	5.13389	7.57358	5.17521	7.71654	5.13213	7.27458	
inf	inf	5.15576	7.67116	5.17521	7.71654	5.13213	7.27458	
inf	inf	5.17521	7.71654	5.17521	7.71654	5.13213	7.27458	
5.40617	1.4771	inf	inf	7.64037	1.56572	5.40617	1.4771	
inf	inf	5.22768	7.24509	7.64037	1.56572	5.22768	7.24509	
4.80645	4.5091	inf	inf	6.52217	4.89639	4.80645	4.5091	
4.90141	4.47774	inf	inf	6.52217	4.89639	4.80645	4.5091	
4.99823	4.45274	inf	inf	6.52217	4.89639	4.80645	4.5091	
5.09667	4.43514	inf	inf	6.52217	4.89639	4.80645	4.5091	
5.19637	4.42738	inf	inf	6.52217	4.89639	4.80645	4.5091	
5.29534	4.4417	inf	inf	6.52217	4.89639	4.80645	4.5091	
5.20228	4.47831	inf	inf	6.52217	4.89639	4.80645	4.5091	
inf	inf	5.22768	7.24509	6.52217	4.89639	5.22768	7.24509	
inf	inf	5.13752	7.20184	6.52217	4.89639	5.22768	7.24509	
inf	inf	5.05416	7.14659	6.52217	4.89639	5.22768	7.24509	
inf	inf	4.97771	7.08214	6.52217	4.89639	5.22768	7.24509	
inf	inf	4.9067	7.01172	6.52217	4.89639	5.22768	7.24509	
inf	inf	4.82892	6.94887	6.52217	4.89639	5.22768	7.24509	
5.29534	4.4417	inf	inf	7.09397	6.25556	5.29534	4.4417	
inf	inf	5.22768	7.24509	7.09397	6.25556	5.22768	7.24509	
3.25229	4.66014	inf	inf	3.46007	4.81606	3.25229	4.66014	
3.33716	4.71303	inf	inf	3.46007	4.81606	3.25229	4.66014	
3.41709	4.77313	inf	inf	3.46007	4.81606	3.25229	4.66014	
3.46007	4.81606	inf	inf	3.46007	4.81606	3.25229	4.66014	
inf	inf	3.10899	6.74707	3.46007	4.81606	3.10899	6.74707	
5.29534	4.4417	inf	inf	7.03342	3.64757	5.29534	4.4417	
5.23344	4.36317	inf	inf	7.03342	3.64757	5.29534	4.4417	
5.19707	4.27002	inf	inf	7.03342	3.64757	5.29534	4.4417	
5.17758	4.17193	inf	inf	7.03342	3.64757	5.29534	4.4417	
5.16919	4.07229	inf	inf	7.03342	3.64757	5.29534	4.4417	
5.16817	3.97229	inf	inf	7.03342	3.64757	5.29534	4.4417	
5.17172	3.87235	inf	inf	7.03342	3.64757	5.29534	4.4417	
5.17741	3.77252	inf	inf	7.03342	3.64757	5.29534	4.4417	
5.18295	3.67267	inf	inf	7.03342	3.64757	5.29534	4.4417	
5.18624	3.57272	inf	inf	7.03342	3.64757	5.29534	4.4417	
5.1857	3.47272	inf	inf	7.03342	3.64757	5.29534	4.4417	
5.1809	3.37284	inf	inf	7.03342	3.64757	5.29534	4.4417	
5.17256	3.27319	inf	inf	7.03342	3.64757	5.29534	4.4417	
5.16047	3.17392	inf	inf	7.03342	3.64757	5.29534	4.4417	
inf	inf	4.82892	6.94887	7.03342	3.64757	4.82892	6.94887	
inf	inf	4.77936	7.03572	7.03342	3.64757	4.82892	6.94887	
inf	inf	4.70961	7.10738	7.03342	3.64757	4.82892	6.94887	
inf	inf	4.61544	7.14104	7.03342	3.64757	4.82892	6.94887	
inf	inf	4.58386	7.04615	7.03342	3.64757	4.82892	6.94887	
4.4805	4.73972	inf	inf	5.64397	7.22654	4.4805	4.73972	
4.5739	4.77544	inf	inf	5.64397	7.22654	4.4805	4.73972	
4.65148	4.83854	inf	inf	5.64397	7.22654	4.4805	4.73972	
4.67023	4.93677	inf	inf	5.64397	7.22654	4.4805	4.73972	
inf	inf	5.22768	7.24509	5.64397	7.22654	5.22768	7.24509	
inf	inf	5.32767	7.24619	5.64397	7.22654	5.22768	7.24509	
inf	inf	5.42763	7.24325	5.64397	7.22654	5.22768	7.24509	
inf	inf	5.52763	7.24345	5.64397	7.22654	5.22768	7.24509	
inf	inf	5.62712	7.23341	5.64397	7.22654	5.22768	7.24509	
inf	inf	5.64397	7.22654	5.64397	7.22654	5.22768	7.24509	
2.70272	1.49492	inf	inf	2.49348	0.457778	2.70272	1.49492	
2.75841	1.41186	inf	inf	2.49348	0.457778	2.70272	1.49492	
2.79354	1.31823	inf	inf	2.49348	0.457778	2.70272	1.49492	
2.81214	1.21998	inf	inf	2.49348	0.457778	2.70272	1.49492	
2.81695	1.12009	inf	inf	2.49348	0.457778	2.70272	1.49492	
2.80976	1.02035	inf	inf	2.49348	0.457778	2.70272	1.49492	
2.79175	0.921989	inf	inf	2.49348	0.457778	2.70272	1.49492	
2.76369	0.826005	inf	inf	2.49348	0.457778	2.70272	1.49492	
2.72604	0.733367	inf	inf	2.49348	0.457778	2.70272	1.49492	
2.67891	0.645169	inf	inf	2.49348	0.457778	2.70272	1.49492	
2.61991	0.564426	inf	inf	2.49348	0.457778	2.70272	1.49492	
2.54299	0.500524	inf	inf	2.49348	0.457778	2.70272	1.49492	
2.49348	0.457778	inf	inf	2.49348	0.457778	2.70272	1.49492	
inf	inf	0.834254	6.42915	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.739643	6.39677	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.647594	6.35769	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.559635	6.31012	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.47891	6.2511	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.412176	6.17662	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.370756	6.0856	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.356869	5.98657	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.355006	5.88659	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.355861	5.78659	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.357302	5.6866	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.358925	5.58662	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.360657	5.48663	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.362494	5.38665	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.364483	5.28667	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.370362	5.18684	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.390444	5.08888	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.411549	4.99113	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.432499	4.89335	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.452616	4.79539	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.471549	4.6972	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.489153	4.59876	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.50542	4.5001	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.520421	4.40123	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.534279	4.30219	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.547142	4.20302	2.49348	0.457778	0.834254	6.42915	
inf	inf	0.559168	4.10375	2.49348	0.457778	0.834254	6.42915	
